"publication_id","publication_code","study_id","group_description","between_id","observation_id","dataset_id","subject","block","trial","condition_id","congruency","accuracy","rt"
5,"pratte_2010_exploring",26,"University students (US)",26,720162,30,4709,1,48,36,2,1,0.553557
5,"pratte_2010_exploring",26,"University students (US)",26,720163,30,4709,1,49,36,2,1,0.651602
5,"pratte_2010_exploring",26,"University students (US)",26,720164,30,4709,1,50,36,1,1,1.922156
5,"pratte_2010_exploring",26,"University students (US)",26,720166,30,4709,1,52,36,1,1,1.026748
5,"pratte_2010_exploring",26,"University students (US)",26,720167,30,4709,1,53,36,2,1,0.964117
5,"pratte_2010_exploring",26,"University students (US)",26,720168,30,4709,1,54,36,1,1,0.634146
5,"pratte_2010_exploring",26,"University students (US)",26,720172,30,4709,1,58,36,2,1,1.336101
5,"pratte_2010_exploring",26,"University students (US)",26,720173,30,4709,1,59,36,2,1,1.36527
5,"pratte_2010_exploring",26,"University students (US)",26,720174,30,4709,1,60,36,1,1,0.953606
5,"pratte_2010_exploring",26,"University students (US)",26,720175,30,4709,1,61,36,1,1,1.150189
5,"pratte_2010_exploring",26,"University students (US)",26,720179,30,4709,1,65,36,2,1,0.448281
5,"pratte_2010_exploring",26,"University students (US)",26,720182,30,4709,1,68,36,2,0,1.202946
5,"pratte_2010_exploring",26,"University students (US)",26,720184,30,4709,1,70,36,1,1,0.850318
5,"pratte_2010_exploring",26,"University students (US)",26,720185,30,4709,1,71,36,1,1,0.436463
5,"pratte_2010_exploring",26,"University students (US)",26,720186,30,4709,1,72,36,1,1,0.573522
5,"pratte_2010_exploring",26,"University students (US)",26,720190,30,4709,2,4,36,2,1,0.583815
5,"pratte_2010_exploring",26,"University students (US)",26,720191,30,4709,2,5,36,1,1,0.449568
5,"pratte_2010_exploring",26,"University students (US)",26,720192,30,4709,2,6,36,2,1,0.458459
5,"pratte_2010_exploring",26,"University students (US)",26,720193,30,4709,2,7,36,1,1,0.631501
5,"pratte_2010_exploring",26,"University students (US)",26,720196,30,4709,2,10,36,1,1,0.467561
5,"pratte_2010_exploring",26,"University students (US)",26,720197,30,4709,2,11,36,2,1,0.525963
5,"pratte_2010_exploring",26,"University students (US)",26,720199,30,4709,2,13,36,2,1,0.708444
5,"pratte_2010_exploring",26,"University students (US)",26,720203,30,4709,2,17,36,2,1,0.534033
5,"pratte_2010_exploring",26,"University students (US)",26,720204,30,4709,2,18,36,1,1,0.544992
5,"pratte_2010_exploring",26,"University students (US)",26,720206,30,4709,2,20,36,2,0,0.625637
5,"pratte_2010_exploring",26,"University students (US)",26,720207,30,4709,2,21,36,1,1,0.670292
5,"pratte_2010_exploring",26,"University students (US)",26,720210,30,4709,2,24,36,2,1,1.334794
5,"pratte_2010_exploring",26,"University students (US)",26,720211,30,4709,2,25,36,2,1,0.653778
5,"pratte_2010_exploring",26,"University students (US)",26,720212,30,4709,2,26,36,2,0,0.42828
5,"pratte_2010_exploring",26,"University students (US)",26,720214,30,4709,2,28,36,2,1,0.723
5,"pratte_2010_exploring",26,"University students (US)",26,720215,30,4709,2,29,36,2,0,0.879959
5,"pratte_2010_exploring",26,"University students (US)",26,720216,30,4709,2,30,36,2,1,1.046143
5,"pratte_2010_exploring",26,"University students (US)",26,720217,30,4709,2,31,36,1,1,0.611523
5,"pratte_2010_exploring",26,"University students (US)",26,720218,30,4709,2,32,36,1,1,0.667934
5,"pratte_2010_exploring",26,"University students (US)",26,720221,30,4709,2,35,36,1,0,0.50547
5,"pratte_2010_exploring",26,"University students (US)",26,720222,30,4709,2,36,36,2,1,0.653238
5,"pratte_2010_exploring",26,"University students (US)",26,720223,30,4709,2,37,36,2,1,1.274592
5,"pratte_2010_exploring",26,"University students (US)",26,720225,30,4709,2,39,36,1,1,0.467881
5,"pratte_2010_exploring",26,"University students (US)",26,720226,30,4709,2,40,36,1,1,0.404505
5,"pratte_2010_exploring",26,"University students (US)",26,720227,30,4709,2,41,36,1,1,0.788031
5,"pratte_2010_exploring",26,"University students (US)",26,720229,30,4709,2,43,36,1,1,0.403637
5,"pratte_2010_exploring",26,"University students (US)",26,720230,30,4709,2,44,36,1,1,0.744008
5,"pratte_2010_exploring",26,"University students (US)",26,720231,30,4709,2,45,36,2,1,0.881293
5,"pratte_2010_exploring",26,"University students (US)",26,720232,30,4709,2,46,36,1,1,0.830649
5,"pratte_2010_exploring",26,"University students (US)",26,720234,30,4709,2,48,36,2,1,1.10291
5,"pratte_2010_exploring",26,"University students (US)",26,720235,30,4709,2,49,36,1,1,0.765851
5,"pratte_2010_exploring",26,"University students (US)",26,720237,30,4709,2,51,36,2,1,0.914993
5,"pratte_2010_exploring",26,"University students (US)",26,720239,30,4709,2,53,36,2,0,0.714055
5,"pratte_2010_exploring",26,"University students (US)",26,720240,30,4709,2,54,36,2,1,0.934164
5,"pratte_2010_exploring",26,"University students (US)",26,720241,30,4709,2,55,36,1,1,0.462574
5,"pratte_2010_exploring",26,"University students (US)",26,720242,30,4709,2,56,36,1,1,1.062708
5,"pratte_2010_exploring",26,"University students (US)",26,720243,30,4709,2,57,36,2,0,0.549102
5,"pratte_2010_exploring",26,"University students (US)",26,720244,30,4709,2,58,36,2,1,0.579122
5,"pratte_2010_exploring",26,"University students (US)",26,720246,30,4709,2,60,36,2,1,0.47483
5,"pratte_2010_exploring",26,"University students (US)",26,720247,30,4709,2,61,36,1,1,0.544618
5,"pratte_2010_exploring",26,"University students (US)",26,720249,30,4709,2,63,36,1,1,0.429679
5,"pratte_2010_exploring",26,"University students (US)",26,720250,30,4709,2,64,36,1,1,0.389708
5,"pratte_2010_exploring",26,"University students (US)",26,720254,30,4709,2,68,36,1,1,0.564239
5,"pratte_2010_exploring",26,"University students (US)",26,720255,30,4709,2,69,36,2,1,0.580158
5,"pratte_2010_exploring",26,"University students (US)",26,720256,30,4709,2,70,36,1,1,0.462185
5,"pratte_2010_exploring",26,"University students (US)",26,720257,30,4709,2,71,36,1,1,0.444484
5,"pratte_2010_exploring",26,"University students (US)",26,720263,30,4709,3,5,36,2,1,0.719089
5,"pratte_2010_exploring",26,"University students (US)",26,720265,30,4709,3,7,36,2,1,0.453728
5,"pratte_2010_exploring",26,"University students (US)",26,720268,30,4709,3,10,36,2,1,0.826105
5,"pratte_2010_exploring",26,"University students (US)",26,720269,30,4709,3,11,36,2,0,1.4512
5,"pratte_2010_exploring",26,"University students (US)",26,720270,30,4709,3,12,36,1,1,0.615734
5,"pratte_2010_exploring",26,"University students (US)",26,720272,30,4709,3,14,36,1,1,0.502825
5,"pratte_2010_exploring",26,"University students (US)",26,720274,30,4709,3,16,36,1,1,0.427611
5,"pratte_2010_exploring",26,"University students (US)",26,720277,30,4709,3,19,36,2,1,0.496629
5,"pratte_2010_exploring",26,"University students (US)",26,720278,30,4709,3,20,36,2,1,0.544308
5,"pratte_2010_exploring",26,"University students (US)",26,720279,30,4709,3,21,36,1,1,0.951148
5,"pratte_2010_exploring",26,"University students (US)",26,720281,30,4709,3,23,36,2,0,0.475135
5,"pratte_2010_exploring",26,"University students (US)",26,720282,30,4709,3,24,36,2,1,0.551511
5,"pratte_2010_exploring",26,"University students (US)",26,720283,30,4709,3,25,36,1,0,0.881896
5,"pratte_2010_exploring",26,"University students (US)",26,720284,30,4709,3,26,36,2,1,0.921118
5,"pratte_2010_exploring",26,"University students (US)",26,720286,30,4709,3,28,36,2,1,0.458097
5,"pratte_2010_exploring",26,"University students (US)",26,720287,30,4709,3,29,36,2,1,0.434333
5,"pratte_2010_exploring",26,"University students (US)",26,720289,30,4709,3,31,36,2,1,0.529979
5,"pratte_2010_exploring",26,"University students (US)",26,720290,30,4709,3,32,36,1,1,0.62826
5,"pratte_2010_exploring",26,"University students (US)",26,720291,30,4709,3,33,36,1,1,0.429721
5,"pratte_2010_exploring",26,"University students (US)",26,720293,30,4709,3,35,36,1,1,0.348358
5,"pratte_2010_exploring",26,"University students (US)",26,720295,30,4709,3,37,36,2,1,0.407506
5,"pratte_2010_exploring",26,"University students (US)",26,720296,30,4709,3,38,36,1,1,0.427477
5,"pratte_2010_exploring",26,"University students (US)",26,720297,30,4709,3,39,36,1,1,0.39524
5,"pratte_2010_exploring",26,"University students (US)",26,720298,30,4709,3,40,36,1,1,0.610693
5,"pratte_2010_exploring",26,"University students (US)",26,720299,30,4709,3,41,36,1,1,0.636858
5,"pratte_2010_exploring",26,"University students (US)",26,720302,30,4709,3,44,36,2,1,1.036134
5,"pratte_2010_exploring",26,"University students (US)",26,720304,30,4709,3,46,36,1,1,0.860797
5,"pratte_2010_exploring",26,"University students (US)",26,720307,30,4709,3,49,36,1,0,0.696166
5,"pratte_2010_exploring",26,"University students (US)",26,720308,30,4709,3,50,36,2,1,1.16729
5,"pratte_2010_exploring",26,"University students (US)",26,720309,30,4709,3,51,36,2,1,0.594347
5,"pratte_2010_exploring",26,"University students (US)",26,720310,30,4709,3,52,36,2,1,0.635237
5,"pratte_2010_exploring",26,"University students (US)",26,720312,30,4709,3,54,36,1,1,0.86776
5,"pratte_2010_exploring",26,"University students (US)",26,720313,30,4709,3,55,36,1,1,1.147817
5,"pratte_2010_exploring",26,"University students (US)",26,720316,30,4709,3,58,36,2,1,0.714784
5,"pratte_2010_exploring",26,"University students (US)",26,720317,30,4709,3,59,36,1,0,0.485782
5,"pratte_2010_exploring",26,"University students (US)",26,720318,30,4709,3,60,36,2,1,0.396376
5,"pratte_2010_exploring",26,"University students (US)",26,720320,30,4709,3,62,36,1,0,0.90115
5,"pratte_2010_exploring",26,"University students (US)",26,720321,30,4709,3,63,36,2,0,0.578867
5,"pratte_2010_exploring",26,"University students (US)",26,720322,30,4709,3,64,36,2,0,1.958514
5,"pratte_2010_exploring",26,"University students (US)",26,720323,30,4709,3,65,36,1,1,0.698624
5,"pratte_2010_exploring",26,"University students (US)",26,720324,30,4709,3,66,36,2,1,0.890829
5,"pratte_2010_exploring",26,"University students (US)",26,720325,30,4709,3,67,36,1,1,0.504139
5,"pratte_2010_exploring",26,"University students (US)",26,720326,30,4709,3,68,36,1,1,0.717936
5,"pratte_2010_exploring",26,"University students (US)",26,720327,30,4709,3,69,36,1,1,0.563082
5,"pratte_2010_exploring",26,"University students (US)",26,720328,30,4709,3,70,36,2,1,1.352458
5,"pratte_2010_exploring",26,"University students (US)",26,720329,30,4709,3,71,36,1,1,0.465993
5,"pratte_2010_exploring",26,"University students (US)",26,720334,30,4709,4,4,36,2,1,0.631394
5,"pratte_2010_exploring",26,"University students (US)",26,720335,30,4709,4,5,36,2,1,0.755818
5,"pratte_2010_exploring",26,"University students (US)",26,720337,30,4709,4,7,36,1,1,2.163313
5,"pratte_2010_exploring",26,"University students (US)",26,720338,30,4709,4,8,36,2,1,0.850681
5,"pratte_2010_exploring",26,"University students (US)",26,720340,30,4709,4,10,36,2,1,0.819135
5,"pratte_2010_exploring",26,"University students (US)",26,720341,30,4709,4,11,36,1,1,0.65193
5,"pratte_2010_exploring",26,"University students (US)",26,720344,30,4709,4,14,36,2,1,0.551317
5,"pratte_2010_exploring",26,"University students (US)",26,720345,30,4709,4,15,36,1,1,1.193456
5,"pratte_2010_exploring",26,"University students (US)",26,720346,30,4709,4,16,36,2,1,0.662308
5,"pratte_2010_exploring",26,"University students (US)",26,720348,30,4709,4,18,36,2,1,0.474956
5,"pratte_2010_exploring",26,"University students (US)",26,720349,30,4709,4,19,36,1,1,0.582301
5,"pratte_2010_exploring",26,"University students (US)",26,720352,30,4709,4,22,36,2,1,0.423698
5,"pratte_2010_exploring",26,"University students (US)",26,720353,30,4709,4,23,36,2,1,0.495395
5,"pratte_2010_exploring",26,"University students (US)",26,720355,30,4709,4,25,36,2,1,0.59216
5,"pratte_2010_exploring",26,"University students (US)",26,720357,30,4709,4,27,36,1,1,0.622365
5,"pratte_2010_exploring",26,"University students (US)",26,720358,30,4709,4,28,36,1,1,0.536127
5,"pratte_2010_exploring",26,"University students (US)",26,720360,30,4709,4,30,36,2,1,1.670959
5,"pratte_2010_exploring",26,"University students (US)",26,720361,30,4709,4,31,36,2,1,1.122813
5,"pratte_2010_exploring",26,"University students (US)",26,720363,30,4709,4,33,36,1,1,0.442253
5,"pratte_2010_exploring",26,"University students (US)",26,720364,30,4709,4,34,36,1,0,0.429954
5,"pratte_2010_exploring",26,"University students (US)",26,720365,30,4709,4,35,36,2,1,0.535642
5,"pratte_2010_exploring",26,"University students (US)",26,720367,30,4709,4,37,36,1,1,0.408038
5,"pratte_2010_exploring",26,"University students (US)",26,720368,30,4709,4,38,36,2,1,1.639911
5,"pratte_2010_exploring",26,"University students (US)",26,720369,30,4709,4,39,36,1,1,0.841275
5,"pratte_2010_exploring",26,"University students (US)",26,720370,30,4709,4,40,36,1,1,0.536929
5,"pratte_2010_exploring",26,"University students (US)",26,720372,30,4709,4,42,36,2,1,1.374603
5,"pratte_2010_exploring",26,"University students (US)",26,720373,30,4709,4,43,36,1,1,0.566152
5,"pratte_2010_exploring",26,"University students (US)",26,720375,30,4709,4,45,36,2,1,1.850805
5,"pratte_2010_exploring",26,"University students (US)",26,720376,30,4709,4,46,36,2,1,0.716068
5,"pratte_2010_exploring",26,"University students (US)",26,720377,30,4709,4,47,36,1,1,0.662375
5,"pratte_2010_exploring",26,"University students (US)",26,720379,30,4709,4,49,36,1,1,0.531376
5,"pratte_2010_exploring",26,"University students (US)",26,720380,30,4709,4,50,36,1,1,0.643667
5,"pratte_2010_exploring",26,"University students (US)",26,720383,30,4709,4,53,36,2,1,0.596793
5,"pratte_2010_exploring",26,"University students (US)",26,720384,30,4709,4,54,36,1,1,0.443469
5,"pratte_2010_exploring",26,"University students (US)",26,720385,30,4709,4,55,36,1,1,0.764245
5,"pratte_2010_exploring",26,"University students (US)",26,720386,30,4709,4,56,36,2,1,0.914384
5,"pratte_2010_exploring",26,"University students (US)",26,720387,30,4709,4,57,36,2,1,0.560334
5,"pratte_2010_exploring",26,"University students (US)",26,720388,30,4709,4,58,36,2,0,0.697322
5,"pratte_2010_exploring",26,"University students (US)",26,720389,30,4709,4,59,36,1,1,0.527448
5,"pratte_2010_exploring",26,"University students (US)",26,720392,30,4709,4,62,36,1,1,1.425899
5,"pratte_2010_exploring",26,"University students (US)",26,720393,30,4709,4,63,36,1,1,0.851054
5,"pratte_2010_exploring",26,"University students (US)",26,720395,30,4709,4,65,36,2,1,0.699362
5,"pratte_2010_exploring",26,"University students (US)",26,720398,30,4709,4,68,36,2,1,0.642252
5,"pratte_2010_exploring",26,"University students (US)",26,720400,30,4709,4,70,36,1,1,0.657578
5,"pratte_2010_exploring",26,"University students (US)",26,720402,30,4709,4,72,36,1,1,0.385899
5,"pratte_2010_exploring",26,"University students (US)",26,720406,30,4709,5,4,36,2,1,0.985648
5,"pratte_2010_exploring",26,"University students (US)",26,720409,30,4709,5,7,36,1,1,0.692188
5,"pratte_2010_exploring",26,"University students (US)",26,720410,30,4709,5,8,36,2,1,0.477426
5,"pratte_2010_exploring",26,"University students (US)",26,720411,30,4709,5,9,36,1,1,1.093887
5,"pratte_2010_exploring",26,"University students (US)",26,720412,30,4709,5,10,36,2,1,0.779012
5,"pratte_2010_exploring",26,"University students (US)",26,720413,30,4709,5,11,36,2,1,0.541085
5,"pratte_2010_exploring",26,"University students (US)",26,720414,30,4709,5,12,36,2,1,1.536345
5,"pratte_2010_exploring",26,"University students (US)",26,720416,30,4709,5,14,36,1,1,0.383483
5,"pratte_2010_exploring",26,"University students (US)",26,720417,30,4709,5,15,36,2,1,0.420758
5,"pratte_2010_exploring",26,"University students (US)",26,720420,30,4709,5,18,36,2,1,0.628032
5,"pratte_2010_exploring",26,"University students (US)",26,720421,30,4709,5,19,36,1,1,0.551672
5,"pratte_2010_exploring",26,"University students (US)",26,720422,30,4709,5,20,36,1,1,2.586111
5,"pratte_2010_exploring",26,"University students (US)",26,720423,30,4709,5,21,36,2,0,0.921409
5,"pratte_2010_exploring",26,"University students (US)",26,720424,30,4709,5,22,36,2,1,1.243147
5,"pratte_2010_exploring",26,"University students (US)",26,720427,30,4709,5,25,36,1,0,0.487097
5,"pratte_2010_exploring",26,"University students (US)",26,720428,30,4709,5,26,36,2,1,0.527858
5,"pratte_2010_exploring",26,"University students (US)",26,720429,30,4709,5,27,36,2,1,1.580529
5,"pratte_2010_exploring",26,"University students (US)",26,720430,30,4709,5,28,36,1,1,0.511972
5,"pratte_2010_exploring",26,"University students (US)",26,720431,30,4709,5,29,36,2,1,0.749869
5,"pratte_2010_exploring",26,"University students (US)",26,720436,30,4709,5,34,36,2,1,0.966139
5,"pratte_2010_exploring",26,"University students (US)",26,720438,30,4709,5,36,36,1,1,0.793253
5,"pratte_2010_exploring",26,"University students (US)",26,720439,30,4709,5,37,36,2,1,0.842023
5,"pratte_2010_exploring",26,"University students (US)",26,720440,30,4709,5,38,36,2,1,1.405488
5,"pratte_2010_exploring",26,"University students (US)",26,720441,30,4709,5,39,36,1,1,0.573537
5,"pratte_2010_exploring",26,"University students (US)",26,720442,30,4709,5,40,36,2,1,0.4834
5,"pratte_2010_exploring",26,"University students (US)",26,720443,30,4709,5,41,36,2,1,0.691494
5,"pratte_2010_exploring",26,"University students (US)",26,720444,30,4709,5,42,36,1,1,0.725404
5,"pratte_2010_exploring",26,"University students (US)",26,720445,30,4709,5,43,36,2,1,0.631058
5,"pratte_2010_exploring",26,"University students (US)",26,720446,30,4709,5,44,36,2,1,0.665779
5,"pratte_2010_exploring",26,"University students (US)",26,720447,30,4709,5,45,36,1,1,0.612764
5,"pratte_2010_exploring",26,"University students (US)",26,720449,30,4709,5,47,36,1,0,0.589558
5,"pratte_2010_exploring",26,"University students (US)",26,720455,30,4709,5,53,36,1,1,0.490749
5,"pratte_2010_exploring",26,"University students (US)",26,720456,30,4709,5,54,36,1,1,0.701652
5,"pratte_2010_exploring",26,"University students (US)",26,720458,30,4709,5,56,36,2,1,0.596845
5,"pratte_2010_exploring",26,"University students (US)",26,720459,30,4709,5,57,36,1,1,0.648455
5,"pratte_2010_exploring",26,"University students (US)",26,720463,30,4709,5,61,36,1,1,0.994562
5,"pratte_2010_exploring",26,"University students (US)",26,720464,30,4709,5,62,36,1,1,0.956977
5,"pratte_2010_exploring",26,"University students (US)",26,720465,30,4709,5,63,36,1,1,1.876993
5,"pratte_2010_exploring",26,"University students (US)",26,720466,30,4709,5,64,36,1,1,0.547744
5,"pratte_2010_exploring",26,"University students (US)",26,720467,30,4709,5,65,36,2,1,1.628042
5,"pratte_2010_exploring",26,"University students (US)",26,720468,30,4709,5,66,36,1,1,0.479253
5,"pratte_2010_exploring",26,"University students (US)",26,720470,30,4709,5,68,36,2,1,0.568199
5,"pratte_2010_exploring",26,"University students (US)",26,720472,30,4709,5,70,36,1,1,0.736754
5,"pratte_2010_exploring",26,"University students (US)",26,720473,30,4709,5,71,36,1,1,0.983912
5,"pratte_2010_exploring",26,"University students (US)",26,720474,30,4709,5,72,36,1,1,0.424382
5,"pratte_2010_exploring",26,"University students (US)",26,720478,30,4709,6,4,36,1,1,0.618156
5,"pratte_2010_exploring",26,"University students (US)",26,720479,30,4709,6,5,36,2,0,0.838989
5,"pratte_2010_exploring",26,"University students (US)",26,720480,30,4709,6,6,36,2,0,0.68854
5,"pratte_2010_exploring",26,"University students (US)",26,720481,30,4709,6,7,36,2,1,0.651595
5,"pratte_2010_exploring",26,"University students (US)",26,720482,30,4709,6,8,36,2,1,0.664522
5,"pratte_2010_exploring",26,"University students (US)",26,720484,30,4709,6,10,36,1,1,0.574841
5,"pratte_2010_exploring",26,"University students (US)",26,720485,30,4709,6,11,36,2,1,0.886416
5,"pratte_2010_exploring",26,"University students (US)",26,720486,30,4709,6,12,36,1,1,0.665149
5,"pratte_2010_exploring",26,"University students (US)",26,720487,30,4709,6,13,36,1,1,0.874676
5,"pratte_2010_exploring",26,"University students (US)",26,720488,30,4709,6,14,36,1,1,1.186478
5,"pratte_2010_exploring",26,"University students (US)",26,720490,30,4709,6,16,36,1,1,0.799872
5,"pratte_2010_exploring",26,"University students (US)",26,720492,30,4709,6,18,36,1,1,0.598452
5,"pratte_2010_exploring",26,"University students (US)",26,720493,30,4709,6,19,36,2,1,0.524523
5,"pratte_2010_exploring",26,"University students (US)",26,720497,30,4709,6,23,36,1,1,1.021346
5,"pratte_2010_exploring",26,"University students (US)",26,720498,30,4709,6,24,36,2,1,0.803512
5,"pratte_2010_exploring",26,"University students (US)",26,720499,30,4709,6,25,36,2,0,0.595972
5,"pratte_2010_exploring",26,"University students (US)",26,720500,30,4709,6,26,36,2,1,0.965668
5,"pratte_2010_exploring",26,"University students (US)",26,720501,30,4709,6,27,36,2,1,0.640692
5,"pratte_2010_exploring",26,"University students (US)",26,720502,30,4709,6,28,36,1,1,0.560591
5,"pratte_2010_exploring",26,"University students (US)",26,720503,30,4709,6,29,36,1,1,1.372875
5,"pratte_2010_exploring",26,"University students (US)",26,720505,30,4709,6,31,36,2,1,0.561595
5,"pratte_2010_exploring",26,"University students (US)",26,720506,30,4709,6,32,36,2,1,0.89321
5,"pratte_2010_exploring",26,"University students (US)",26,720513,30,4709,6,39,36,1,1,0.426244
5,"pratte_2010_exploring",26,"University students (US)",26,720514,30,4709,6,40,36,2,1,0.586653
5,"pratte_2010_exploring",26,"University students (US)",26,720519,30,4709,6,45,36,2,1,0.715047
5,"pratte_2010_exploring",26,"University students (US)",26,720524,30,4709,6,50,36,1,1,0.59938
5,"pratte_2010_exploring",26,"University students (US)",26,720525,30,4709,6,51,36,1,1,0.475839
5,"pratte_2010_exploring",26,"University students (US)",26,720526,30,4709,6,52,36,1,1,0.402522
5,"pratte_2010_exploring",26,"University students (US)",26,720527,30,4709,6,53,36,2,1,0.77645
5,"pratte_2010_exploring",26,"University students (US)",26,720529,30,4709,6,55,36,1,1,0.605527
5,"pratte_2010_exploring",26,"University students (US)",26,720530,30,4709,6,56,36,1,1,0.395067
5,"pratte_2010_exploring",26,"University students (US)",26,720531,30,4709,6,57,36,2,1,0.488008
5,"pratte_2010_exploring",26,"University students (US)",26,720533,30,4709,6,59,36,2,1,0.5411
5,"pratte_2010_exploring",26,"University students (US)",26,720534,30,4709,6,60,36,2,1,0.434795
5,"pratte_2010_exploring",26,"University students (US)",26,720535,30,4709,6,61,36,1,1,0.433841
5,"pratte_2010_exploring",26,"University students (US)",26,720536,30,4709,6,62,36,1,1,0.617952
5,"pratte_2010_exploring",26,"University students (US)",26,720538,30,4709,6,64,36,1,0,0.447252
5,"pratte_2010_exploring",26,"University students (US)",26,720539,30,4709,6,65,36,2,0,0.621457
5,"pratte_2010_exploring",26,"University students (US)",26,720540,30,4709,6,66,36,2,1,1.178408
5,"pratte_2010_exploring",26,"University students (US)",26,720541,30,4709,6,67,36,2,1,0.5481
5,"pratte_2010_exploring",26,"University students (US)",26,720542,30,4709,6,68,36,2,1,0.64939
5,"pratte_2010_exploring",26,"University students (US)",26,720543,30,4709,6,69,36,2,1,0.927307
5,"pratte_2010_exploring",26,"University students (US)",26,720544,30,4709,6,70,36,1,1,0.631568
5,"pratte_2010_exploring",26,"University students (US)",26,720545,30,4709,6,71,36,1,1,0.651399
5,"pratte_2010_exploring",26,"University students (US)",26,720546,30,4709,6,72,36,1,1,0.432264
5,"pratte_2010_exploring",26,"University students (US)",26,720550,30,4709,7,4,36,1,1,0.531148
5,"pratte_2010_exploring",26,"University students (US)",26,720555,30,4709,7,9,36,1,1,0.510879
5,"pratte_2010_exploring",26,"University students (US)",26,720560,30,4709,7,14,36,2,1,0.563821
5,"pratte_2010_exploring",26,"University students (US)",26,720561,30,4709,7,15,36,1,1,0.589835
5,"pratte_2010_exploring",26,"University students (US)",26,720562,30,4709,7,16,36,2,1,0.594058
5,"pratte_2010_exploring",26,"University students (US)",26,720563,30,4709,7,17,36,2,1,1.425184
5,"pratte_2010_exploring",26,"University students (US)",26,720564,30,4709,7,18,36,2,1,0.644645
5,"pratte_2010_exploring",26,"University students (US)",26,720565,30,4709,7,19,36,1,1,0.61151
5,"pratte_2010_exploring",26,"University students (US)",26,720568,30,4709,7,22,36,2,1,0.587193
5,"pratte_2010_exploring",26,"University students (US)",26,720570,30,4709,7,24,36,1,1,0.443138
5,"pratte_2010_exploring",26,"University students (US)",26,720572,30,4709,7,26,36,2,1,0.485769
5,"pratte_2010_exploring",26,"University students (US)",26,720574,30,4709,7,28,36,1,1,0.411766
5,"pratte_2010_exploring",26,"University students (US)",26,720575,30,4709,7,29,36,2,1,0.492914
5,"pratte_2010_exploring",26,"University students (US)",26,720576,30,4709,7,30,36,2,1,0.504319
5,"pratte_2010_exploring",26,"University students (US)",26,720577,30,4709,7,31,36,2,1,0.524655
5,"pratte_2010_exploring",26,"University students (US)",26,720578,30,4709,7,32,36,2,1,0.669789
5,"pratte_2010_exploring",26,"University students (US)",26,720579,30,4709,7,33,36,2,1,0.475495
5,"pratte_2010_exploring",26,"University students (US)",26,720583,30,4709,7,37,36,1,1,0.606334
5,"pratte_2010_exploring",26,"University students (US)",26,720584,30,4709,7,38,36,2,0,0.42358
5,"pratte_2010_exploring",26,"University students (US)",26,720586,30,4709,7,40,36,1,1,0.579928
5,"pratte_2010_exploring",26,"University students (US)",26,720587,30,4709,7,41,36,2,0,0.760579
5,"pratte_2010_exploring",26,"University students (US)",26,720588,30,4709,7,42,36,1,1,0.751374
5,"pratte_2010_exploring",26,"University students (US)",26,720590,30,4709,7,44,36,1,1,0.666814
5,"pratte_2010_exploring",26,"University students (US)",26,720592,30,4709,7,46,36,2,1,0.989584
5,"pratte_2010_exploring",26,"University students (US)",26,720593,30,4709,7,47,36,2,1,0.474265
5,"pratte_2010_exploring",26,"University students (US)",26,720594,30,4709,7,48,36,1,1,0.489283
5,"pratte_2010_exploring",26,"University students (US)",26,720596,30,4709,7,50,36,1,1,0.564614
5,"pratte_2010_exploring",26,"University students (US)",26,720598,30,4709,7,52,36,1,1,0.741219
5,"pratte_2010_exploring",26,"University students (US)",26,720599,30,4709,7,53,36,1,1,0.627739
5,"pratte_2010_exploring",26,"University students (US)",26,720601,30,4709,7,55,36,1,1,1.101826
5,"pratte_2010_exploring",26,"University students (US)",26,720602,30,4709,7,56,36,2,1,0.413098
5,"pratte_2010_exploring",26,"University students (US)",26,720603,30,4709,7,57,36,2,1,0.464242
5,"pratte_2010_exploring",26,"University students (US)",26,720604,30,4709,7,58,36,1,0,0.454571
5,"pratte_2010_exploring",26,"University students (US)",26,720605,30,4709,7,59,36,2,1,0.652321
5,"pratte_2010_exploring",26,"University students (US)",26,720606,30,4709,7,60,36,2,1,0.70924
5,"pratte_2010_exploring",26,"University students (US)",26,720607,30,4709,7,61,36,1,1,0.549685
5,"pratte_2010_exploring",26,"University students (US)",26,720608,30,4709,7,62,36,1,0,0.43846
5,"pratte_2010_exploring",26,"University students (US)",26,720609,30,4709,7,63,36,1,1,0.506055
5,"pratte_2010_exploring",26,"University students (US)",26,720610,30,4709,7,64,36,2,1,1.048413
5,"pratte_2010_exploring",26,"University students (US)",26,720612,30,4709,7,66,36,2,1,1.339254
5,"pratte_2010_exploring",26,"University students (US)",26,720613,30,4709,7,67,36,2,1,0.445498
5,"pratte_2010_exploring",26,"University students (US)",26,720614,30,4709,7,68,36,1,1,0.822864
5,"pratte_2010_exploring",26,"University students (US)",26,720616,30,4709,7,70,36,1,1,0.470448
5,"pratte_2010_exploring",26,"University students (US)",26,720617,30,4709,7,71,36,2,1,0.383908
5,"pratte_2010_exploring",26,"University students (US)",26,720618,30,4709,7,72,36,2,1,0.651152
5,"pratte_2010_exploring",26,"University students (US)",26,720622,30,4710,1,4,36,1,1,0.94969
5,"pratte_2010_exploring",26,"University students (US)",26,720623,30,4710,1,5,36,2,1,0.812533
5,"pratte_2010_exploring",26,"University students (US)",26,720624,30,4710,1,6,36,2,1,1.860157
