"datasetid","subject","block","trial","congruency","between","within","accuracy","rt"
51,351,1,21,1,NA,1,1,0.538
51,351,1,22,1,NA,1,1,0.485
51,351,1,23,2,NA,1,1,0.514
51,351,1,24,1,NA,1,1,0.785
51,351,1,25,1,NA,1,1,0.618
51,351,1,26,1,NA,1,1,0.557
51,351,1,27,2,NA,1,1,0.709
51,351,1,28,2,NA,1,1,0.522
51,351,1,29,2,NA,1,1,0.454
51,351,1,30,2,NA,1,1,0.605
51,351,1,31,1,NA,1,1,0.686
51,351,1,32,1,NA,1,1,0.546
51,351,1,33,2,NA,1,1,0.465
51,351,1,34,1,NA,1,1,0.641
51,351,1,35,2,NA,1,1,0.581
51,351,1,36,1,NA,1,1,0.615
51,351,1,37,1,NA,1,1,0.428
51,351,1,38,1,NA,1,1,0.493
51,351,1,39,2,NA,1,1,0.827
51,351,1,40,2,NA,1,0,0.515
51,351,1,41,1,NA,1,1,0.696
51,351,1,42,1,NA,1,1,0.476
51,351,1,43,1,NA,1,1,0.61
51,351,1,44,2,NA,1,1,0.618
51,351,1,45,1,NA,1,1,0.51
51,351,1,46,2,NA,1,1,0.736
51,351,1,47,1,NA,1,1,0.483
51,351,1,48,2,NA,1,1,0.58
51,351,1,49,2,NA,1,1,0.588
51,351,1,50,2,NA,1,1,0.648
51,351,1,51,2,NA,1,1,0.769
51,351,1,52,2,NA,1,1,0.991
51,351,1,53,2,NA,1,1,0.788
51,351,1,54,2,NA,1,1,0.776
51,351,1,55,1,NA,1,0,0.667
51,351,1,56,2,NA,1,1,0.492
51,351,1,57,2,NA,1,1,0.71
51,351,1,58,2,NA,1,1,0.493
51,351,1,59,1,NA,1,1,0.504
51,351,1,60,1,NA,1,1,0.667
51,351,1,61,1,NA,1,1,0.535
51,351,1,62,2,NA,1,1,0.541
51,351,1,63,1,NA,1,1,0.647
51,351,1,64,2,NA,1,1,0.687
51,351,1,65,2,NA,1,1,0.94
51,351,1,66,1,NA,1,1,0.675
51,351,1,67,2,NA,1,1,0.665
51,351,1,68,2,NA,1,1,0.544
51,351,1,69,2,NA,1,1,0.82
51,351,1,70,2,NA,1,1,0.531
51,351,1,71,2,NA,1,1,0.648
51,351,1,72,1,NA,1,1,0.605
51,351,1,73,1,NA,1,1,0.521
51,351,1,74,1,NA,1,1,0.536
51,351,1,75,1,NA,1,1,0.47
51,351,1,76,1,NA,1,1,0.756
51,351,1,77,2,NA,1,0,0.663
51,351,1,78,1,NA,1,1,0.787
51,351,1,79,1,NA,1,1,0.577
51,351,1,80,1,NA,1,1,0.565
51,351,1,81,2,NA,1,1,0.513
51,351,1,82,2,NA,1,1,0.595
51,351,1,83,2,NA,1,1,0.726
51,351,1,84,2,NA,1,1,0.709
51,351,1,85,1,NA,1,1,0.712
51,351,1,86,1,NA,1,1,0.431
51,351,1,87,1,NA,1,1,0.488
51,351,1,88,1,NA,1,1,0.59
51,351,1,89,1,NA,1,1,0.481
51,351,1,90,2,NA,1,1,0.512
51,351,1,91,1,NA,1,1,0.536
51,351,1,92,2,NA,1,1,0.474
51,351,1,93,2,NA,1,1,0.547
51,351,1,94,1,NA,1,1,0.449
51,351,1,95,2,NA,1,1,0.785
51,351,1,96,1,NA,1,1,0.419
51,352,1,4,2,NA,1,1,0.719
51,352,1,5,2,NA,1,1,0.787
51,352,1,6,1,NA,1,1,0.547
51,352,1,7,1,NA,1,1,0.66
51,352,1,8,1,NA,1,1,0.694
51,352,1,9,2,NA,1,1,0.817
51,352,1,10,1,NA,1,1,0.587
51,352,1,11,2,NA,1,1,0.978
51,352,1,12,1,NA,1,1,0.682
51,352,1,13,1,NA,1,1,1.028
51,352,1,16,1,NA,1,1,0.77
51,352,1,17,1,NA,1,1,1.096
51,352,1,18,2,NA,1,0,1.127
51,352,1,20,1,NA,1,1,0.63
51,352,1,21,1,NA,1,1,1.092
51,352,1,22,2,NA,1,1,0.683
51,352,1,23,1,NA,1,1,0.459
51,352,1,24,1,NA,1,1,0.623
51,352,1,25,2,NA,1,1,0.72
51,352,1,26,2,NA,1,1,0.664
51,352,1,27,2,NA,1,1,1.136
51,352,1,28,1,NA,1,1,0.545
51,352,1,29,2,NA,1,1,0.983
51,352,1,30,1,NA,1,1,0.576
51,352,1,31,1,NA,1,1,0.535
51,352,1,32,1,NA,1,1,0.712
51,352,1,33,2,NA,1,1,0.629
51,352,1,34,2,NA,1,1,0.817
51,352,1,35,1,NA,1,1,0.646
51,352,1,36,2,NA,1,1,1.136
51,352,1,37,1,NA,1,1,0.61
51,352,1,38,1,NA,1,1,0.749
51,352,1,40,2,NA,1,1,1.139
51,352,1,41,2,NA,1,0,1.463
51,352,1,42,2,NA,1,1,1.377
51,352,1,43,2,NA,1,1,0.934
51,352,1,44,2,NA,1,1,0.812
51,352,1,45,2,NA,1,1,1.013
51,352,1,46,1,NA,1,1,0.883
51,352,1,47,1,NA,1,1,0.633
51,352,1,48,2,NA,1,1,1.018
51,352,1,49,2,NA,1,0,0.888
51,352,1,50,1,NA,1,1,0.907
51,352,1,51,1,NA,1,1,1.118
51,352,1,53,2,NA,1,1,1.497
51,352,1,54,1,NA,1,1,1.354
51,352,1,55,1,NA,1,1,0.624
51,352,1,56,1,NA,1,1,1.288
51,352,1,57,1,NA,1,1,1.054
51,352,1,58,2,NA,1,1,1.136
51,352,1,59,2,NA,1,1,0.641
51,352,1,60,2,NA,1,1,0.958
51,352,1,61,1,NA,1,1,0.799
51,352,1,62,2,NA,1,1,0.992
51,352,1,63,1,NA,1,1,0.695
51,352,1,64,1,NA,1,1,0.722
51,352,1,65,1,NA,1,1,0.623
51,352,1,66,2,NA,1,1,0.749
51,352,1,67,2,NA,1,1,1.05
51,352,1,68,2,NA,1,1,0.946
51,352,1,69,1,NA,1,1,0.959
51,352,1,70,2,NA,1,1,1.256
51,352,1,71,1,NA,1,1,1.345
51,352,1,72,1,NA,1,1,0.817
51,352,1,73,1,NA,1,1,0.971
51,352,1,75,2,NA,1,1,1.324
51,352,1,76,2,NA,1,0,0.857
51,352,1,77,1,NA,1,1,0.771
51,352,1,78,2,NA,1,1,0.786
51,352,1,79,2,NA,1,1,0.97
51,352,1,80,2,NA,1,1,0.851
51,352,1,81,2,NA,1,1,1.037
51,352,1,82,1,NA,1,1,0.989
51,352,1,83,1,NA,1,1,0.743
51,352,1,84,1,NA,1,1,1.126
51,352,1,85,1,NA,1,1,0.769
51,352,1,86,1,NA,1,1,0.593
51,352,1,87,1,NA,1,1,0.696
51,352,1,89,2,NA,1,1,0.985
51,352,1,90,2,NA,1,1,0.725
51,352,1,91,1,NA,1,1,0.712
51,352,1,92,2,NA,1,1,0.799
51,352,1,93,2,NA,1,1,0.782
51,352,1,94,1,NA,1,1,0.644
51,352,1,95,2,NA,1,1,0.661
51,352,1,96,1,NA,1,1,0.645
51,353,1,4,1,NA,1,1,1.022
51,353,1,5,1,NA,1,1,1.124
51,353,1,6,2,NA,1,1,1.253
51,353,1,7,1,NA,1,1,1.134
51,353,1,8,1,NA,1,1,1.105
51,353,1,9,1,NA,1,1,1.005
51,353,1,10,1,NA,1,1,1.152
51,353,1,11,2,NA,1,1,1.139
51,353,1,12,2,NA,1,1,1.015
51,353,1,13,2,NA,1,1,1.088
51,353,1,14,1,NA,1,1,1.065
51,353,1,15,2,NA,1,1,1.091
51,353,1,16,2,NA,1,1,1.339
51,353,1,17,2,NA,1,1,1.323
51,353,1,18,2,NA,1,1,1.187
51,353,1,19,1,NA,1,1,1.196
51,353,1,20,1,NA,1,1,1.15
51,353,1,21,1,NA,1,1,1.007
51,353,1,22,1,NA,1,1,0.992
51,353,1,23,2,NA,1,1,0.939
51,353,1,24,2,NA,1,1,1.214
51,353,1,25,1,NA,1,1,0.959
51,353,1,26,1,NA,1,1,1.062
51,353,1,27,1,NA,1,1,0.88
51,353,1,28,1,NA,1,1,0.977
51,353,1,29,2,NA,1,1,1.112
51,353,1,30,2,NA,1,1,1.094
51,353,1,31,2,NA,1,1,1.063
51,353,1,33,1,NA,1,1,1.138
51,353,1,34,1,NA,1,1,1.088
51,353,1,35,1,NA,1,1,1.151
51,353,1,36,1,NA,1,1,0.969
51,353,1,37,2,NA,1,1,1.165
51,353,1,38,1,NA,1,1,1.075
51,353,1,39,1,NA,1,1,1.159
51,353,1,40,2,NA,1,1,1.232
51,353,1,41,2,NA,1,1,1.171
51,353,1,42,2,NA,1,1,1.094
51,353,1,43,2,NA,1,1,1.12
51,353,1,44,2,NA,1,1,0.891
51,353,1,45,2,NA,1,1,1.15
51,353,1,46,1,NA,1,1,0.981
51,353,1,47,2,NA,1,1,1.093
51,353,1,48,2,NA,1,1,1.072
51,353,1,49,1,NA,1,1,1.183
51,353,1,50,2,NA,1,1,1.097
51,353,1,51,2,NA,1,1,1.02
51,353,1,52,1,NA,1,1,1.063
51,353,1,53,2,NA,1,1,1.084
51,353,1,54,1,NA,1,1,1.017
51,353,1,55,1,NA,1,1,0.963
51,353,1,56,1,NA,1,1,1.214
51,353,1,57,2,NA,1,1,1.08
51,353,1,58,2,NA,1,1,1.071
51,353,1,59,1,NA,1,1,1.306
51,353,1,60,1,NA,1,1,0.983
51,353,1,61,2,NA,1,1,1.183
51,353,1,62,2,NA,1,1,1.11
51,353,1,63,2,NA,1,1,1.031
51,353,1,64,2,NA,1,1,1.058
51,353,1,65,2,NA,1,1,1.142
51,353,1,66,2,NA,1,1,1.064
51,353,1,67,2,NA,1,1,1.281
51,353,1,68,2,NA,1,1,1.153
51,353,1,69,1,NA,1,1,1.119
51,353,1,70,1,NA,1,1,1.006
51,353,1,71,2,NA,1,1,1.093
51,353,1,72,2,NA,1,1,1.075
51,353,1,73,2,NA,1,1,0.971
51,353,1,74,1,NA,1,1,0.919
51,353,1,75,1,NA,1,1,1.064
51,353,1,76,1,NA,1,1,1.129
51,353,1,77,1,NA,1,1,1.061
51,353,1,78,2,NA,1,1,0.998
51,353,1,79,1,NA,1,1,0.984
51,353,1,80,1,NA,1,1,0.91
51,353,1,81,2,NA,1,1,1.059
51,353,1,82,1,NA,1,1,1.21
51,353,1,83,1,NA,1,1,0.869
51,353,1,84,1,NA,1,1,0.982
51,353,1,85,2,NA,1,1,1.107
51,353,1,86,2,NA,1,1,1.055
51,353,1,87,2,NA,1,1,1.061
51,353,1,88,1,NA,1,1,1.053
51,353,1,89,1,NA,1,1,0.903
51,353,1,90,1,NA,1,1,0.965
51,353,1,91,1,NA,1,1,1.047
51,353,1,92,2,NA,1,1,1.263
51,353,1,93,2,NA,1,1,1.211
51,353,1,94,1,NA,1,1,1.063
51,353,1,95,1,NA,1,1,0.861
51,353,1,96,2,NA,1,1,1.136
51,354,1,4,1,NA,1,1,0.419
51,354,1,5,2,NA,1,1,0.903
51,354,1,6,1,NA,1,1,0.548
51,354,1,7,2,NA,1,1,0.707
51,354,1,8,1,NA,1,1,0.462
51,354,1,9,2,NA,1,1,0.582
51,354,1,10,2,NA,1,0,0.893
51,354,1,11,2,NA,1,1,0.735
51,354,1,12,2,NA,1,1,0.952
51,354,1,13,1,NA,1,1,0.634
51,354,1,14,1,NA,1,1,0.499
51,354,1,15,1,NA,1,1,0.468
51,354,1,16,1,NA,1,1,0.717
51,354,1,17,2,NA,1,1,0.672
51,354,1,18,2,NA,1,1,0.769
51,354,1,19,1,NA,1,1,0.621
51,354,1,20,2,NA,1,1,1.006
51,354,1,21,1,NA,1,1,0.535
51,354,1,22,2,NA,1,1,0.443
51,354,1,23,2,NA,1,1,0.379
51,354,1,24,2,NA,1,1,0.391
51,354,1,25,2,NA,1,1,0.45
51,354,1,26,1,NA,1,1,0.4
51,354,1,27,1,NA,1,1,0.693
51,354,1,28,1,NA,1,1,0.521
51,354,1,29,2,NA,1,1,0.364
51,354,1,30,2,NA,1,1,0.733
51,354,1,31,2,NA,1,1,0.431
51,354,1,32,1,NA,1,1,0.507
51,354,1,33,1,NA,1,1,0.579
51,354,1,34,1,NA,1,1,0.454
51,354,1,35,1,NA,1,1,0.499
51,354,1,36,2,NA,1,0,0.563
51,354,1,37,1,NA,1,1,0.538
51,354,1,38,2,NA,1,0,0.985
51,354,1,39,2,NA,1,1,0.79
51,354,1,40,2,NA,1,1,0.486
51,354,1,41,2,NA,1,1,0.609
51,354,1,42,1,NA,1,1,0.427
51,354,1,43,2,NA,1,1,0.601
51,354,1,44,2,NA,1,1,0.635
51,354,1,45,2,NA,1,1,0.718
51,354,1,46,2,NA,1,1,0.554
51,354,1,47,2,NA,1,1,0.502
51,354,1,48,1,NA,1,1,0.516
51,354,1,49,2,NA,1,1,0.641
51,354,1,50,1,NA,1,1,0.512
51,354,1,51,2,NA,1,1,0.613
51,354,1,52,2,NA,1,1,0.684
51,354,1,53,1,NA,1,1,0.421
51,354,1,54,1,NA,1,1,0.597
51,354,1,55,2,NA,1,1,0.546
51,354,1,56,1,NA,1,1,0.496
51,354,1,57,2,NA,1,1,0.63
51,354,1,58,2,NA,1,1,0.402
51,354,1,59,1,NA,1,1,0.61
51,354,1,60,1,NA,1,1,0.353
51,354,1,61,2,NA,1,1,0.599
51,354,1,62,2,NA,1,1,0.414
51,354,1,63,2,NA,1,1,0.378
51,354,1,64,1,NA,1,1,0.571
51,354,1,65,1,NA,1,0,0.456
51,354,1,66,1,NA,1,1,0.579
51,354,1,67,1,NA,1,1,0.442
51,354,1,68,1,NA,1,1,0.545
51,354,1,69,2,NA,1,1,0.611
51,354,1,70,1,NA,1,1,0.429
51,354,1,71,2,NA,1,1,0.453
51,354,1,72,2,NA,1,1,0.669
51,354,1,73,1,NA,1,1,0.458
51,354,1,74,1,NA,1,1,0.499
51,354,1,75,1,NA,1,0,0.596
51,354,1,76,1,NA,1,1,0.518
51,354,1,77,2,NA,1,1,0.692
51,354,1,78,2,NA,1,0,1.041
51,354,1,79,1,NA,1,1,0.627
51,354,1,80,2,NA,1,0,0.645
51,354,1,81,1,NA,1,1,1.436
51,354,1,82,2,NA,1,1,0.866
51,354,1,83,1,NA,1,1,0.499
51,354,1,84,2,NA,1,1,0.447
51,354,1,85,1,NA,1,1,0.502
51,354,1,86,1,NA,1,0,0.507
51,354,1,87,2,NA,1,1,0.508
51,354,1,88,1,NA,1,1,0.532
51,354,1,89,2,NA,1,1,0.545
51,354,1,90,1,NA,1,1,0.629
51,354,1,91,1,NA,1,1,0.694
51,354,1,92,1,NA,1,1,0.555
51,354,1,93,2,NA,1,1,0.706
51,354,1,94,1,NA,1,1,0.98
51,354,1,95,1,NA,1,1,0.506
51,354,1,96,1,NA,1,1,0.441
51,355,1,4,2,NA,1,1,0.65
51,355,1,5,2,NA,1,1,0.898
51,355,1,6,1,NA,1,1,0.877
51,355,1,7,1,NA,1,1,0.831
51,355,1,8,1,NA,1,1,1.358
51,355,1,9,1,NA,1,1,0.947
51,355,1,10,2,NA,1,0,1.134
51,355,1,11,2,NA,1,1,0.832
51,355,1,12,2,NA,1,1,1.36
51,355,1,13,1,NA,1,1,0.775
51,355,1,14,2,NA,1,1,0.981
51,355,1,15,1,NA,1,1,0.91
51,355,1,16,1,NA,1,1,0.797
51,355,1,17,1,NA,1,0,0.8
51,355,1,18,2,NA,1,1,0.531
51,355,1,19,1,NA,1,1,0.823
51,355,1,20,2,NA,1,1,1.228
51,355,1,21,1,NA,1,1,0.804
51,355,1,22,2,NA,1,1,0.992
51,355,1,23,1,NA,1,1,0.693
51,355,1,24,1,NA,1,1,0.463
51,355,1,25,1,NA,1,1,0.802
51,355,1,26,2,NA,1,1,0.76
51,355,1,27,1,NA,1,1,0.569
51,355,1,28,2,NA,1,1,0.773
51,355,1,29,2,NA,1,1,1.164
51,355,1,30,1,NA,1,1,0.667
51,355,1,31,1,NA,1,1,0.365
51,355,1,32,2,NA,1,1,0.624
51,355,1,33,2,NA,1,1,0.868
51,355,1,34,1,NA,1,1,0.798
51,355,1,35,2,NA,1,1,1.011
51,355,1,36,1,NA,1,1,0.737
51,355,1,37,1,NA,1,1,0.395
51,355,1,38,1,NA,1,1,0.658
51,355,1,39,2,NA,1,1,0.899
51,355,1,40,2,NA,1,1,1.109
51,355,1,41,2,NA,1,1,0.959
51,355,1,42,1,NA,1,1,0.636
51,355,1,43,1,NA,1,1,0.474
51,355,1,44,1,NA,1,1,0.953
51,355,1,45,1,NA,1,1,0.66
51,355,1,46,2,NA,1,1,0.84
51,355,1,47,1,NA,1,1,0.802
51,355,1,48,1,NA,1,1,0.703
51,355,1,49,2,NA,1,1,1.147
51,355,1,50,2,NA,1,1,0.884
51,355,1,51,2,NA,1,1,1.091
51,355,1,52,2,NA,1,1,0.805
51,355,1,53,2,NA,1,1,0.961
51,355,1,54,1,NA,1,1,0.945
51,355,1,55,1,NA,1,1,0.717
51,355,1,56,1,NA,1,1,0.543
51,355,1,57,1,NA,1,1,0.733
51,355,1,58,2,NA,1,1,0.784
51,355,1,59,2,NA,1,1,1.016
51,355,1,60,2,NA,1,1,0.965
51,355,1,61,2,NA,1,1,0.738
51,355,1,62,2,NA,1,1,0.85
51,355,1,63,1,NA,1,1,0.615
51,355,1,64,1,NA,1,1,0.859
51,355,1,65,2,NA,1,0,0.727
51,355,1,66,2,NA,1,1,0.808
51,355,1,67,1,NA,1,1,0.701
51,355,1,68,1,NA,1,1,0.865
51,355,1,69,1,NA,1,1,0.737
51,355,1,70,2,NA,1,1,1.025
51,355,1,71,2,NA,1,1,0.859
51,355,1,72,1,NA,1,1,0.684
51,355,1,73,2,NA,1,1,1.141
51,355,1,74,2,NA,1,1,1.069
51,355,1,75,1,NA,1,1,1.298
51,355,1,76,1,NA,1,1,0.847
51,355,1,77,2,NA,1,1,0.958
51,355,1,78,1,NA,1,1,0.717
51,355,1,79,2,NA,1,1,0.639
51,355,1,80,2,NA,1,0,0.978
51,355,1,81,1,NA,1,1,0.94
51,355,1,82,2,NA,1,1,0.743
51,355,1,83,1,NA,1,1,1.385
51,355,1,85,2,NA,1,1,0.987
51,355,1,86,2,NA,1,1,0.917
51,355,1,87,1,NA,1,1,0.874
51,355,1,88,2,NA,1,1,0.997
51,355,1,89,1,NA,1,1,1.01
51,355,1,90,1,NA,1,1,0.676
51,355,1,91,1,NA,1,1,0.772
51,355,1,92,2,NA,1,1,0.705
51,355,1,93,1,NA,1,1,0.819
51,355,1,94,1,NA,1,1,0.446
51,355,1,95,2,NA,1,1,1.028
51,355,1,96,2,NA,1,1,0.779
51,356,1,4,2,NA,1,1,0.74
51,356,1,5,1,NA,1,1,0.596
51,356,1,6,2,NA,1,1,0.597
51,356,1,7,1,NA,1,1,0.588
51,356,1,8,1,NA,1,1,0.507
51,356,1,9,1,NA,1,1,0.506
51,356,1,10,1,NA,1,1,0.56
51,356,1,11,1,NA,1,1,0.487
51,356,1,12,2,NA,1,1,0.877
51,356,1,13,2,NA,1,1,0.617
51,356,1,14,1,NA,1,1,0.537
51,356,1,15,1,NA,1,1,0.587
51,356,1,16,2,NA,1,1,0.457
51,356,1,17,2,NA,1,1,0.867
51,356,1,18,2,NA,1,1,0.657
51,356,1,19,2,NA,1,1,0.437
51,356,1,20,1,NA,1,1,0.527
51,356,1,21,2,NA,1,1,0.537
51,356,1,22,2,NA,1,1,0.707
51,356,1,23,2,NA,1,1,0.534
51,356,1,24,2,NA,1,1,0.617
51,356,1,25,1,NA,1,1,0.617
51,356,1,26,1,NA,1,1,0.709
51,356,1,27,1,NA,1,1,0.497
51,356,1,28,2,NA,1,1,1.13
51,356,1,29,2,NA,1,1,0.675
51,356,1,30,2,NA,1,1,0.657
51,356,1,31,1,NA,1,1,0.717
51,356,1,32,2,NA,1,1,0.687
51,356,1,33,1,NA,1,1,0.557
51,356,1,34,1,NA,1,1,0.62
51,356,1,35,1,NA,1,1,0.44
51,356,1,36,2,NA,1,0,0.813
51,356,1,37,2,NA,1,1,0.727
51,356,1,38,2,NA,1,1,0.624
51,356,1,39,2,NA,1,1,0.747
51,356,1,40,1,NA,1,1,1.031
51,356,1,41,2,NA,1,1,0.697
51,356,1,42,2,NA,1,1,0.567
51,356,1,43,1,NA,1,1,0.48
51,356,1,44,1,NA,1,1,0.667
51,356,1,45,2,NA,1,1,0.837
51,356,1,46,1,NA,1,1,0.627
51,356,1,47,1,NA,1,1,0.507
51,356,1,48,2,NA,1,1,0.515
51,356,1,49,2,NA,1,0,0.687
51,356,1,50,2,NA,1,0,0.908
51,356,1,51,1,NA,1,1,0.623
51,356,1,52,1,NA,1,1,0.667
51,356,1,53,2,NA,1,0,0.707
51,356,1,54,1,NA,1,1,0.685
51,356,1,55,2,NA,1,1,0.637
51,356,1,56,2,NA,1,1,0.75
51,356,1,57,2,NA,1,1,0.641
51,356,1,58,1,NA,1,1,0.476
51,356,1,59,2,NA,1,1,0.596
51,356,1,60,2,NA,1,1,0.709
51,356,1,61,1,NA,1,1,0.517
51,356,1,62,2,NA,1,1,0.664
51,356,1,63,1,NA,1,1,0.647
51,356,1,64,1,NA,1,1,0.576
51,356,1,65,2,NA,1,1,0.618
51,356,1,66,2,NA,1,1,0.629
51,356,1,67,1,NA,1,1,0.687
51,356,1,68,1,NA,1,1,0.717
51,356,1,69,2,NA,1,1,0.687
51,356,1,70,2,NA,1,1,0.787
51,356,1,71,2,NA,1,1,0.637
51,356,1,72,1,NA,1,1,0.648
51,356,1,73,1,NA,1,1,0.807
51,356,1,74,1,NA,1,1,0.757
51,356,1,75,2,NA,1,1,0.769
51,356,1,76,1,NA,1,1,0.547
51,356,1,77,2,NA,1,1,0.737
51,356,1,78,1,NA,1,1,0.677
51,356,1,79,1,NA,1,1,0.737
51,356,1,80,2,NA,1,1,0.628
51,356,1,81,2,NA,1,1,0.477
51,356,1,82,2,NA,1,1,1.016
51,356,1,83,1,NA,1,1,0.547
51,356,1,84,2,NA,1,1,0.587
51,356,1,85,1,NA,1,1,0.838
51,356,1,86,1,NA,1,1,0.54
51,356,1,87,1,NA,1,1,0.507
51,356,1,88,2,NA,1,1,0.666
51,356,1,89,1,NA,1,1,0.657
51,356,1,90,1,NA,1,1,0.604
51,356,1,91,2,NA,1,1,0.8
51,356,1,92,2,NA,1,1,0.961
51,356,1,93,1,NA,1,1,0.727
51,356,1,94,1,NA,1,1,0.627
51,356,1,95,1,NA,1,1,0.447
51,356,1,96,1,NA,1,1,0.687
51,357,1,4,1,NA,1,1,0.721
51,357,1,5,1,NA,1,1,0.434
51,357,1,6,1,NA,1,1,0.588
51,357,1,7,2,NA,1,1,0.635
51,357,1,8,2,NA,1,1,0.434
51,357,1,9,1,NA,1,1,0.495
51,357,1,10,1,NA,1,1,0.497
51,357,1,11,2,NA,1,1,0.682
51,357,1,12,2,NA,1,1,0.873
51,357,1,13,2,NA,1,1,0.432
51,357,1,14,1,NA,1,1,0.512
51,357,1,15,2,NA,1,1,0.545
51,357,1,16,1,NA,1,1,0.491
51,357,1,17,2,NA,1,1,0.466
51,357,1,18,1,NA,1,1,0.618
51,357,1,19,1,NA,1,1,0.706
51,357,1,20,2,NA,1,1,0.594
51,357,1,21,1,NA,1,1,0.69
51,357,1,22,2,NA,1,1,0.563
51,357,1,23,1,NA,1,1,0.552
51,357,1,24,1,NA,1,1,0.472
51,357,1,25,1,NA,1,1,0.584
51,357,1,26,1,NA,1,1,0.599
51,357,1,27,1,NA,1,1,0.489
51,357,1,28,1,NA,1,1,0.65
51,357,1,29,2,NA,1,1,0.501
51,357,1,30,1,NA,1,1,0.703
51,357,1,31,2,NA,1,1,0.602
51,357,1,32,1,NA,1,1,0.588
51,357,1,33,1,NA,1,1,0.494
51,357,1,34,2,NA,1,1,0.809
51,357,1,35,1,NA,1,1,0.513
51,357,1,36,2,NA,1,1,0.552
51,357,1,37,2,NA,1,1,0.545
51,357,1,38,1,NA,1,1,0.56
51,357,1,39,1,NA,1,1,0.46
51,357,1,40,1,NA,1,1,0.577
51,357,1,41,2,NA,1,1,0.63
51,357,1,42,2,NA,1,1,1.124
51,357,1,43,2,NA,1,1,0.669
51,357,1,44,1,NA,1,1,0.591
51,357,1,45,2,NA,1,1,0.528
51,357,1,46,1,NA,1,1,0.672
51,357,1,47,1,NA,1,1,0.625
51,357,1,48,2,NA,1,1,0.763
51,357,1,49,2,NA,1,1,0.941
51,357,1,50,1,NA,1,1,0.566
51,357,1,51,2,NA,1,1,0.63
51,357,1,52,2,NA,1,1,0.976
51,357,1,53,2,NA,1,1,0.776
51,357,1,54,2,NA,1,1,0.61
51,357,1,55,1,NA,1,1,0.757
51,357,1,56,2,NA,1,1,0.591
51,357,1,57,2,NA,1,1,0.611
51,357,1,58,1,NA,1,1,0.634
51,357,1,59,2,NA,1,1,0.658
51,357,1,60,2,NA,1,1,0.548
51,357,1,61,1,NA,1,1,0.575
51,357,1,62,1,NA,1,1,0.713
51,357,1,63,2,NA,1,1,1.034
51,357,1,64,2,NA,1,1,0.53
51,357,1,65,2,NA,1,1,0.836
51,357,1,66,1,NA,1,1,0.558
51,357,1,67,1,NA,1,1,0.544
51,357,1,68,2,NA,1,1,0.76
51,357,1,69,2,NA,1,1,0.403
51,357,1,70,1,NA,1,1,0.725
51,357,1,71,1,NA,1,1,0.645
51,357,1,72,1,NA,1,1,0.709
51,357,1,73,1,NA,1,1,0.718
51,357,1,74,2,NA,1,1,0.51
51,357,1,75,2,NA,1,1,0.479
51,357,1,76,2,NA,1,1,0.521
51,357,1,77,1,NA,1,1,0.66
51,357,1,78,1,NA,1,1,0.508
51,357,1,79,2,NA,1,1,0.638
51,357,1,80,2,NA,1,1,1.018
51,357,1,81,2,NA,1,1,1.104
51,357,1,82,2,NA,1,1,0.575
51,357,1,83,2,NA,1,1,0.704
51,357,1,84,2,NA,1,1,0.796
51,357,1,85,1,NA,1,1,0.67
51,357,1,86,2,NA,1,1,0.914
51,357,1,87,2,NA,1,1,0.66
51,357,1,88,2,NA,1,1,0.4
51,357,1,89,1,NA,1,1,0.611
51,357,1,90,1,NA,1,1,0.722
51,357,1,91,1,NA,1,1,0.866
51,357,1,92,1,NA,1,1,0.619
51,357,1,93,2,NA,1,1,0.66
51,357,1,94,1,NA,1,1,0.742
51,357,1,95,1,NA,1,1,0.607
51,357,1,96,1,NA,1,1,0.662
51,358,1,4,2,NA,1,1,0.468
51,358,1,5,1,NA,1,1,0.396
51,358,1,6,2,NA,1,1,0.667
51,358,1,7,1,NA,1,1,0.488
51,358,1,8,2,NA,1,1,0.681
51,358,1,9,1,NA,1,1,0.43
51,358,1,10,2,NA,1,1,0.611
51,358,1,11,1,NA,1,1,0.644
51,358,1,12,1,NA,1,1,0.55
51,358,1,13,1,NA,1,1,0.408
51,358,1,14,1,NA,1,1,0.482
51,358,1,15,1,NA,1,1,0.481
51,358,1,16,1,NA,1,1,0.555
51,358,1,17,1,NA,1,1,0.686
51,358,1,18,2,NA,1,1,0.426
51,358,1,19,1,NA,1,1,0.568
51,358,1,20,2,NA,1,1,0.513
51,358,1,21,1,NA,1,1,0.478
51,358,1,22,2,NA,1,1,0.864
51,358,1,23,2,NA,1,1,0.601
51,358,1,24,1,NA,1,1,0.433
51,358,1,25,1,NA,1,1,0.489
51,358,1,26,2,NA,1,1,0.791
51,358,1,27,2,NA,1,1,0.5
51,358,1,28,1,NA,1,1,0.553
51,358,1,29,2,NA,1,1,0.652
51,358,1,30,1,NA,1,1,0.542
51,358,1,31,1,NA,1,1,0.523
51,358,1,32,1,NA,1,1,0.59
51,358,1,33,2,NA,1,1,0.789
51,358,1,34,1,NA,1,1,0.492
51,358,1,35,1,NA,1,1,0.419
51,358,1,36,1,NA,1,1,0.452
51,358,1,37,1,NA,1,1,0.422
51,358,1,38,2,NA,1,1,0.682
51,358,1,39,1,NA,1,1,0.531
51,358,1,40,1,NA,1,1,0.361
51,358,1,41,2,NA,1,1,0.412
51,358,1,42,2,NA,1,0,0.68
51,358,1,43,1,NA,1,1,0.549
