"datasetid","subject","block","trial","congruency","between","within","accuracy","rt"
4,"78","3",56,"2",1,NA,1,0.531184
4,"78","3",57,"2",1,NA,1,0.521978
4,"78","3",58,"2",1,NA,1,0.632816
4,"78","3",59,"1",1,NA,1,0.467668
4,"78","3",60,"2",1,NA,1,0.604477
4,"78","3",62,"2",1,NA,0,0.552194
4,"78","3",64,"1",1,NA,1,0.464234
4,"78","3",65,"1",1,NA,1,0.497734
4,"78","3",66,"1",1,NA,1,0.529836
4,"78","3",67,"1",1,NA,1,0.512678
4,"78","3",69,"1",1,NA,1,0.578261
4,"78","3",70,"1",1,NA,1,0.447106
4,"78","3",72,"1",1,NA,1,0.413199
4,"78","4",4,"2",1,NA,1,0.470187
4,"78","4",5,"2",1,NA,1,0.527011
4,"78","4",6,"1",1,NA,1,0.437813
4,"78","4",8,"2",1,NA,1,0.455108
4,"78","4",9,"1",1,NA,1,0.400517
4,"78","4",12,"2",1,NA,0,0.564258
4,"78","4",13,"1",1,NA,1,0.609765
4,"78","4",15,"1",1,NA,1,0.366375
4,"78","4",16,"1",1,NA,1,0.555814
4,"78","4",17,"1",1,NA,1,0.665308
4,"78","4",19,"1",1,NA,1,0.545732
4,"78","4",20,"2",1,NA,1,1.223884
4,"78","4",21,"1",1,NA,1,0.466914
4,"78","4",22,"2",1,NA,1,0.420382
4,"78","4",25,"2",1,NA,1,0.644539
4,"78","4",28,"1",1,NA,0,0.674479
4,"78","4",29,"1",1,NA,1,0.515355
4,"78","4",30,"2",1,NA,1,1.026883
4,"78","4",31,"2",1,NA,1,0.605862
4,"78","4",32,"2",1,NA,1,0.792391
4,"78","4",33,"1",1,NA,1,0.684665
4,"78","4",35,"2",1,NA,1,0.666363
4,"78","4",37,"2",1,NA,1,0.656748
4,"78","4",38,"2",1,NA,1,0.570306
4,"78","4",39,"2",1,NA,1,0.518197
4,"78","4",40,"1",1,NA,1,0.524922
4,"78","4",41,"2",1,NA,0,0.475757
4,"78","4",43,"1",1,NA,1,0.559425
4,"78","4",44,"1",1,NA,1,0.564938
4,"78","4",45,"1",1,NA,1,0.498443
4,"78","4",47,"1",1,NA,1,0.494762
4,"78","4",48,"1",1,NA,0,0.550895
4,"78","4",50,"2",1,NA,1,0.997682
4,"78","4",53,"2",1,NA,1,0.537702
4,"78","4",55,"1",1,NA,1,0.666745
4,"78","4",56,"2",1,NA,1,0.635297
4,"78","4",57,"2",1,NA,1,0.533482
4,"78","4",59,"1",1,NA,1,0.481127
4,"78","4",60,"2",1,NA,1,0.577931
4,"78","4",61,"1",1,NA,1,0.574761
4,"78","4",62,"1",1,NA,1,0.63559
4,"78","4",63,"1",1,NA,1,0.50978
4,"78","4",67,"1",1,NA,1,0.572776
4,"78","4",68,"2",1,NA,1,0.729601
4,"78","4",69,"2",1,NA,1,0.592514
4,"78","4",70,"2",1,NA,1,0.636701
4,"78","4",74,"2",1,NA,1,1.045756
4,"79","1",4,"2",1,NA,1,0.511411
4,"79","1",9,"1",1,NA,1,0.52515
4,"79","1",10,"2",1,NA,1,0.427979
4,"79","1",11,"2",1,NA,1,0.574736
4,"79","1",12,"1",1,NA,1,0.507587
4,"79","1",13,"1",1,NA,1,0.515053
4,"79","1",15,"1",1,NA,1,0.436334
4,"79","1",16,"1",1,NA,1,0.646426
4,"79","1",18,"1",1,NA,1,0.632144
4,"79","1",19,"1",1,NA,1,0.530977
4,"79","1",20,"1",1,NA,1,0.473775
4,"79","1",21,"2",1,NA,0,0.514591
4,"79","1",22,"2",1,NA,1,0.618076
4,"79","1",23,"2",1,NA,1,0.499913
4,"79","1",26,"2",1,NA,0,0.453711
4,"79","1",27,"2",1,NA,0,0.719178
4,"79","1",28,"1",1,NA,1,0.654061
4,"79","1",29,"2",1,NA,1,0.711669
4,"79","1",30,"1",1,NA,1,0.511189
4,"79","1",31,"1",1,NA,1,0.693686
4,"79","1",34,"2",1,NA,1,0.476933
4,"79","1",35,"2",1,NA,1,0.509746
4,"79","1",36,"2",1,NA,0,0.461185
4,"79","1",38,"2",1,NA,1,0.627519
4,"79","1",39,"1",1,NA,1,0.51839
4,"79","1",40,"1",1,NA,1,0.460165
4,"79","1",41,"2",1,NA,1,0.621683
4,"79","1",42,"2",1,NA,1,0.472524
4,"79","1",43,"1",1,NA,1,0.52927
4,"79","1",44,"1",1,NA,1,0.456159
4,"79","1",46,"2",1,NA,1,0.673161
4,"79","1",48,"2",1,NA,1,0.399202
4,"79","1",49,"1",1,NA,1,0.483271
4,"79","1",52,"2",1,NA,1,0.503052
4,"79","1",54,"1",1,NA,1,0.402741
4,"79","1",57,"1",1,NA,1,0.450807
4,"79","1",59,"2",1,NA,1,0.722458
4,"79","1",60,"1",1,NA,1,0.665344
4,"79","1",61,"2",1,NA,0,0.762904
4,"79","1",62,"1",1,NA,1,0.808468
4,"79","1",63,"2",1,NA,1,0.460043
4,"79","1",65,"2",1,NA,1,0.730675
4,"79","1",68,"1",1,NA,1,0.529907
4,"79","1",69,"1",1,NA,1,0.888766
4,"79","1",71,"1",1,NA,1,0.488529
4,"79","1",72,"2",1,NA,1,0.71268
4,"79","1",73,"2",1,NA,1,0.527227
4,"79","2",4,"2",1,NA,1,0.595863
4,"79","2",5,"1",1,NA,1,0.576011
4,"79","2",6,"2",1,NA,1,0.652887
4,"79","2",8,"1",1,NA,1,0.617292
4,"79","2",11,"1",1,NA,1,0.406164
4,"79","2",12,"1",1,NA,1,0.433538
4,"79","2",14,"2",1,NA,0,0.439213
4,"79","2",15,"1",1,NA,1,0.473375
4,"79","2",17,"1",1,NA,1,0.514314
4,"79","2",18,"1",1,NA,1,0.52973
4,"79","2",19,"2",1,NA,1,0.511577
4,"79","2",20,"2",1,NA,1,0.583053
4,"79","2",22,"1",1,NA,1,0.434038
4,"79","2",23,"1",1,NA,1,0.62018
4,"79","2",24,"1",1,NA,1,0.551014
4,"79","2",27,"2",1,NA,1,0.545162
4,"79","2",28,"1",1,NA,1,0.487298
4,"79","2",29,"2",1,NA,1,0.943442
4,"79","2",31,"1",1,NA,1,0.500605
4,"79","2",33,"1",1,NA,1,0.55091
4,"79","2",34,"1",1,NA,0,0.404391
4,"79","2",35,"2",1,NA,1,0.495855
4,"79","2",36,"2",1,NA,1,0.479001
4,"79","2",37,"1",1,NA,1,0.671796
4,"79","2",38,"1",1,NA,1,0.552694
4,"79","2",39,"1",1,NA,1,0.614175
4,"79","2",40,"2",1,NA,1,0.529729
4,"79","2",41,"1",1,NA,1,0.400485
4,"79","2",42,"1",1,NA,1,0.363931
4,"79","2",44,"2",1,NA,1,0.518506
4,"79","2",48,"2",1,NA,1,0.75256
4,"79","2",51,"2",1,NA,1,0.823811
4,"79","2",52,"1",1,NA,1,0.5938
4,"79","2",56,"1",1,NA,1,0.458566
4,"79","2",57,"2",1,NA,0,0.580018
4,"79","2",58,"2",1,NA,1,0.736829
4,"79","2",59,"2",1,NA,1,0.599127
4,"79","2",61,"2",1,NA,1,0.838449
4,"79","2",62,"1",1,NA,1,0.488691
4,"79","2",63,"2",1,NA,1,0.52888
4,"79","2",64,"2",1,NA,1,0.511679
4,"79","2",67,"2",1,NA,1,0.483454
4,"79","2",68,"1",1,NA,1,0.867303
4,"79","2",69,"2",1,NA,1,0.508241
4,"79","2",71,"1",1,NA,1,0.385903
4,"79","2",73,"2",1,NA,1,0.446073
4,"79","2",74,"2",1,NA,1,0.552236
4,"79","3",4,"1",1,NA,1,0.494532
4,"79","3",5,"2",1,NA,1,0.654685
4,"79","3",7,"2",1,NA,0,0.606734
4,"79","3",8,"2",1,NA,1,0.626253
4,"79","3",9,"2",1,NA,1,0.917124
4,"79","3",10,"1",1,NA,1,0.356066
4,"79","3",11,"1",1,NA,1,0.449492
4,"79","3",12,"2",1,NA,1,0.611633
4,"79","3",13,"1",1,NA,1,0.447138
4,"79","3",16,"2",1,NA,1,0.519181
4,"79","3",19,"2",1,NA,1,0.510396
4,"79","3",20,"1",1,NA,1,0.445867
4,"79","3",21,"2",1,NA,1,0.655989
4,"79","3",22,"1",1,NA,1,0.449522
4,"79","3",24,"1",1,NA,1,0.631451
4,"79","3",28,"2",1,NA,1,0.664713
4,"79","3",30,"2",1,NA,1,0.787798
4,"79","3",31,"2",1,NA,1,0.559004
4,"79","3",32,"1",1,NA,1,0.524544
4,"79","3",35,"1",1,NA,1,0.558331
4,"79","3",36,"2",1,NA,1,0.627856
4,"79","3",38,"1",1,NA,1,0.41747
4,"79","3",39,"2",1,NA,1,0.476288
4,"79","3",40,"1",1,NA,1,0.452028
4,"79","3",41,"1",1,NA,1,0.549528
4,"79","3",42,"2",1,NA,1,0.627695
4,"79","3",43,"2",1,NA,1,0.798546
4,"79","3",44,"2",1,NA,1,0.418741
4,"79","3",48,"2",1,NA,1,0.576549
4,"79","3",50,"1",1,NA,1,0.431586
4,"79","3",51,"2",1,NA,1,0.418324
4,"79","3",52,"2",1,NA,1,0.51714
4,"79","3",53,"1",1,NA,1,0.459947
4,"79","3",54,"1",1,NA,1,0.605374
4,"79","3",56,"2",1,NA,1,0.663805
4,"79","3",57,"2",1,NA,1,0.704335
4,"79","3",58,"2",1,NA,1,1.007952
4,"79","3",59,"1",1,NA,1,0.539602
4,"79","3",60,"2",1,NA,1,0.433752
4,"79","3",62,"2",1,NA,1,0.496057
4,"79","3",64,"1",1,NA,1,0.509777
4,"79","3",65,"1",1,NA,1,0.540225
4,"79","3",66,"1",1,NA,1,0.490426
4,"79","3",67,"1",1,NA,1,0.538564
4,"79","3",69,"1",1,NA,1,0.486213
4,"79","3",70,"1",1,NA,1,0.566361
4,"79","3",72,"1",1,NA,1,0.379961
4,"79","4",4,"2",1,NA,1,0.68676
4,"79","4",5,"2",1,NA,0,0.662974
4,"79","4",6,"1",1,NA,1,0.448482
4,"79","4",8,"2",1,NA,1,0.569517
4,"79","4",9,"1",1,NA,1,0.477431
4,"79","4",12,"2",1,NA,1,0.658507
4,"79","4",13,"1",1,NA,1,0.588028
4,"79","4",15,"1",1,NA,1,0.437014
4,"79","4",16,"1",1,NA,1,0.471217
4,"79","4",17,"1",1,NA,1,0.383926
4,"79","4",19,"1",1,NA,1,0.427273
4,"79","4",20,"2",1,NA,1,0.438038
4,"79","4",21,"1",1,NA,1,0.584196
4,"79","4",22,"2",1,NA,1,0.7004
4,"79","4",25,"2",1,NA,1,0.655525
4,"79","4",28,"1",1,NA,0,0.503665
4,"79","4",29,"1",1,NA,1,0.447147
4,"79","4",30,"2",1,NA,1,0.585276
4,"79","4",31,"2",1,NA,1,0.485448
4,"79","4",32,"2",1,NA,1,0.581612
4,"79","4",33,"1",1,NA,1,0.434394
4,"79","4",35,"2",1,NA,1,0.619045
4,"79","4",37,"2",1,NA,1,0.549348
4,"79","4",38,"2",1,NA,1,0.539502
4,"79","4",39,"2",1,NA,1,0.49767
4,"79","4",40,"1",1,NA,1,0.553782
4,"79","4",41,"2",1,NA,1,0.567275
4,"79","4",43,"1",1,NA,0,0.407692
4,"79","4",44,"1",1,NA,1,0.425995
4,"79","4",45,"1",1,NA,1,0.828837
4,"79","4",47,"1",1,NA,1,0.496529
4,"79","4",48,"1",1,NA,1,0.544649
4,"79","4",50,"2",1,NA,1,0.440257
4,"79","4",53,"2",1,NA,1,0.375676
4,"79","4",55,"1",1,NA,1,0.416689
4,"79","4",56,"2",1,NA,1,0.59613
4,"79","4",57,"2",1,NA,1,0.528264
4,"79","4",59,"1",1,NA,1,0.391897
4,"79","4",60,"2",1,NA,1,0.411066
4,"79","4",61,"1",1,NA,1,0.558412
4,"79","4",62,"1",1,NA,1,0.427893
4,"79","4",63,"1",1,NA,1,0.542708
4,"79","4",67,"1",1,NA,1,0.527905
4,"79","4",68,"2",1,NA,1,0.638714
4,"79","4",69,"2",1,NA,1,0.528929
4,"79","4",70,"2",1,NA,1,0.534749
4,"79","4",74,"2",1,NA,1,0.507923
4,"80","1",4,"2",1,NA,1,0.497365
4,"80","1",9,"1",1,NA,1,0.418434
4,"80","1",10,"2",1,NA,1,0.629238
4,"80","1",11,"2",1,NA,1,0.624037
4,"80","1",12,"1",1,NA,1,0.442925
4,"80","1",13,"1",1,NA,1,0.485038
4,"80","1",15,"1",1,NA,1,0.468735
4,"80","1",16,"1",1,NA,1,0.404461
4,"80","1",18,"1",1,NA,1,0.520695
4,"80","1",19,"1",1,NA,1,0.479515
4,"80","1",20,"1",1,NA,1,0.432315
4,"80","1",21,"2",1,NA,1,0.443083
4,"80","1",22,"2",1,NA,1,0.421221
4,"80","1",23,"2",1,NA,1,0.575969
4,"80","1",26,"2",1,NA,1,0.516146
4,"80","1",27,"2",1,NA,1,0.475583
4,"80","1",28,"1",1,NA,1,0.42037
4,"80","1",29,"2",1,NA,0,0.439226
4,"80","1",30,"1",1,NA,1,0.497279
4,"80","1",31,"1",1,NA,1,0.609442
4,"80","1",34,"2",1,NA,1,0.444234
4,"80","1",35,"2",1,NA,0,0.814354
4,"80","1",36,"2",1,NA,1,0.521954
4,"80","1",38,"2",1,NA,1,0.586217
4,"80","1",39,"1",1,NA,1,0.566393
4,"80","1",40,"1",1,NA,1,0.507902
4,"80","1",41,"2",1,NA,0,0.659392
4,"80","1",42,"2",1,NA,1,0.723917
4,"80","1",43,"1",1,NA,1,0.466799
4,"80","1",44,"1",1,NA,1,0.468283
4,"80","1",46,"2",1,NA,1,0.583302
4,"80","1",48,"2",1,NA,1,0.477547
4,"80","1",49,"1",1,NA,1,0.542373
4,"80","1",52,"2",1,NA,1,0.378454
4,"80","1",54,"1",1,NA,1,0.392026
4,"80","1",57,"1",1,NA,1,0.620567
4,"80","1",59,"2",1,NA,1,0.434606
4,"80","1",60,"1",1,NA,1,0.380693
4,"80","1",61,"2",1,NA,1,0.497485
4,"80","1",62,"1",1,NA,1,0.449607
4,"80","1",63,"2",1,NA,1,0.443739
4,"80","1",65,"2",1,NA,0,0.660747
4,"80","1",68,"1",1,NA,1,0.420171
4,"80","1",69,"1",1,NA,1,0.542931
4,"80","1",71,"1",1,NA,1,0.562609
4,"80","1",72,"2",1,NA,1,0.528071
4,"80","1",73,"2",1,NA,1,0.502906
4,"80","2",4,"2",1,NA,1,0.683968
4,"80","2",5,"1",1,NA,1,0.516232
4,"80","2",6,"2",1,NA,1,0.643691
4,"80","2",8,"1",1,NA,1,0.529709
4,"80","2",11,"1",1,NA,1,0.480197
4,"80","2",12,"1",1,NA,1,0.528954
4,"80","2",14,"2",1,NA,1,0.550609
4,"80","2",15,"1",1,NA,1,0.452096
4,"80","2",17,"1",1,NA,1,0.384734
4,"80","2",18,"1",1,NA,1,0.484794
4,"80","2",19,"2",1,NA,1,0.381043
4,"80","2",20,"2",1,NA,1,0.593755
4,"80","2",22,"1",1,NA,1,0.344637
4,"80","2",23,"1",1,NA,1,0.430722
4,"80","2",24,"1",1,NA,0,0.401498
4,"80","2",27,"2",1,NA,1,0.566964
4,"80","2",28,"1",1,NA,1,0.420428
4,"80","2",29,"2",1,NA,1,0.91924
4,"80","2",31,"1",1,NA,1,0.405688
4,"80","2",33,"1",1,NA,1,0.580007
4,"80","2",34,"1",1,NA,1,0.495802
4,"80","2",35,"2",1,NA,1,0.607984
4,"80","2",36,"2",1,NA,0,0.499491
4,"80","2",37,"1",1,NA,1,0.50763
4,"80","2",38,"1",1,NA,1,0.507132
4,"80","2",39,"1",1,NA,1,0.522583
4,"80","2",40,"2",1,NA,1,0.561387
4,"80","2",41,"1",1,NA,1,0.670931
4,"80","2",42,"1",1,NA,1,0.438766
4,"80","2",44,"2",1,NA,1,0.615728
4,"80","2",48,"2",1,NA,0,0.493133
4,"80","2",51,"2",1,NA,1,0.949881
4,"80","2",52,"1",1,NA,1,0.644194
4,"80","2",56,"1",1,NA,1,0.431511
4,"80","2",57,"2",1,NA,1,0.506265
4,"80","2",58,"2",1,NA,1,0.640854
4,"80","2",59,"2",1,NA,1,0.842987
4,"80","2",61,"2",1,NA,1,0.568793
4,"80","2",62,"1",1,NA,1,0.669609
4,"80","2",63,"2",1,NA,1,0.646483
4,"80","2",64,"2",1,NA,1,1.440716
4,"80","2",67,"2",1,NA,1,0.723892
4,"80","2",68,"1",1,NA,1,0.594748
4,"80","2",69,"2",1,NA,1,0.718939
4,"80","2",71,"1",1,NA,1,0.761313
4,"80","2",73,"2",1,NA,1,0.485658
4,"80","2",74,"2",1,NA,1,0.613826
4,"80","3",4,"1",1,NA,1,0.523378
4,"80","3",5,"2",1,NA,1,0.594204
4,"80","3",7,"2",1,NA,1,0.585588
4,"80","3",8,"2",1,NA,1,0.525752
4,"80","3",9,"2",1,NA,1,0.756565
4,"80","3",10,"1",1,NA,1,0.554107
4,"80","3",11,"1",1,NA,1,0.439588
4,"80","3",12,"2",1,NA,1,0.713758
4,"80","3",13,"1",1,NA,1,0.401289
4,"80","3",16,"2",1,NA,0,0.690727
4,"80","3",19,"2",1,NA,1,0.515201
4,"80","3",20,"1",1,NA,1,0.498703
4,"80","3",21,"2",1,NA,1,0.92283
4,"80","3",22,"1",1,NA,1,0.457808
4,"80","3",24,"1",1,NA,1,0.551741
4,"80","3",28,"2",1,NA,1,0.61694
4,"80","3",30,"2",1,NA,1,0.562583
4,"80","3",31,"2",1,NA,1,0.551139
4,"80","3",32,"1",1,NA,1,0.49261
4,"80","3",35,"1",1,NA,0,0.43242
4,"80","3",36,"2",1,NA,1,0.771215
4,"80","3",38,"1",1,NA,1,0.410957
4,"80","3",39,"2",1,NA,1,0.510358
4,"80","3",40,"1",1,NA,1,0.412853
4,"80","3",41,"1",1,NA,1,0.472297
4,"80","3",42,"2",1,NA,1,0.817097
4,"80","3",43,"2",1,NA,1,1.252065
4,"80","3",44,"2",1,NA,1,0.493816
4,"80","3",48,"2",1,NA,1,0.736834
4,"80","3",50,"1",1,NA,1,0.505906
4,"80","3",51,"2",1,NA,1,0.45741
4,"80","3",52,"2",1,NA,1,0.554848
4,"80","3",53,"1",1,NA,1,0.448336
4,"80","3",54,"1",1,NA,1,0.474487
4,"80","3",56,"2",1,NA,1,0.555901
4,"80","3",57,"2",1,NA,1,0.545282
4,"80","3",58,"2",1,NA,1,0.511506
4,"80","3",59,"1",1,NA,1,0.438915
4,"80","3",60,"2",1,NA,1,0.457022
4,"80","3",62,"2",1,NA,1,0.437915
4,"80","3",64,"1",1,NA,1,0.382211
4,"80","3",65,"1",1,NA,1,0.417996
4,"80","3",66,"1",1,NA,1,0.316787
4,"80","3",67,"1",1,NA,1,0.54017
4,"80","3",69,"1",1,NA,1,0.611103
4,"80","3",70,"1",1,NA,1,0.518655
4,"80","3",72,"1",1,NA,1,0.428278
4,"80","4",4,"2",1,NA,1,0.639918
4,"80","4",5,"2",1,NA,1,0.530029
4,"80","4",6,"1",1,NA,1,0.456869
4,"80","4",8,"2",1,NA,1,0.676535
4,"80","4",9,"1",1,NA,1,0.389407
4,"80","4",12,"2",1,NA,1,0.66903
4,"80","4",13,"1",1,NA,1,0.524972
4,"80","4",15,"1",1,NA,1,0.437323
4,"80","4",16,"1",1,NA,1,0.695424
4,"80","4",17,"1",1,NA,1,0.399616
4,"80","4",19,"1",1,NA,1,0.387237
4,"80","4",20,"2",1,NA,1,0.551325
4,"80","4",21,"1",1,NA,1,0.491894
4,"80","4",22,"2",1,NA,1,0.515938
4,"80","4",25,"2",1,NA,1,0.52701
4,"80","4",28,"1",1,NA,1,0.526735
4,"80","4",29,"1",1,NA,1,0.365563
4,"80","4",30,"2",1,NA,0,0.386026
4,"80","4",31,"2",1,NA,1,0.350054
4,"80","4",32,"2",1,NA,1,0.50817
4,"80","4",33,"1",1,NA,1,0.451639
4,"80","4",35,"2",1,NA,1,0.5132
4,"80","4",37,"2",1,NA,1,0.651454
4,"80","4",38,"2",1,NA,0,0.604986
4,"80","4",39,"2",1,NA,1,0.504489
4,"80","4",40,"1",1,NA,1,0.663011
4,"80","4",41,"2",1,NA,1,0.664531
4,"80","4",43,"1",1,NA,1,0.392862
4,"80","4",44,"1",1,NA,1,0.452954
4,"80","4",45,"1",1,NA,1,0.534415
4,"80","4",47,"1",1,NA,0,0.419819
4,"80","4",48,"1",1,NA,1,0.558503
4,"80","4",50,"2",1,NA,1,0.508146
4,"80","4",53,"2",1,NA,0,0.540564
4,"80","4",55,"1",1,NA,0,0.454214
4,"80","4",56,"2",1,NA,1,0.422708
4,"80","4",57,"2",1,NA,1,0.497461
4,"80","4",59,"1",1,NA,1,0.418374
4,"80","4",60,"2",1,NA,1,0.781169
4,"80","4",61,"1",1,NA,1,0.602057
4,"80","4",62,"1",1,NA,1,0.485608
4,"80","4",63,"1",1,NA,1,0.357696
4,"80","4",67,"1",1,NA,1,0.385782
4,"80","4",68,"2",1,NA,1,0.725932
4,"80","4",69,"2",1,NA,0,0.476827
4,"80","4",70,"2",1,NA,0,1.061624
4,"80","4",74,"2",1,NA,1,0.615481
4,"81","1",4,"2",1,NA,1,0.625161
4,"81","1",9,"1",1,NA,1,0.504604
4,"81","1",10,"2",1,NA,1,0.696087
4,"81","1",11,"2",1,NA,1,0.520296
4,"81","1",12,"1",1,NA,1,0.55114
4,"81","1",13,"1",1,NA,1,0.57165
4,"81","1",15,"1",1,NA,1,0.500004
4,"81","1",16,"1",1,NA,1,0.596106
4,"81","1",18,"1",1,NA,1,0.964564
4,"81","1",19,"1",1,NA,1,0.594171
4,"81","1",20,"1",1,NA,1,0.49335
4,"81","1",21,"2",1,NA,1,0.653467
4,"81","1",22,"2",1,NA,1,0.679013
4,"81","1",23,"2",1,NA,1,0.671875
4,"81","1",26,"2",1,NA,0,0.553132
4,"81","1",27,"2",1,NA,0,0.462691
4,"81","1",28,"1",1,NA,1,0.5191
4,"81","1",29,"2",1,NA,1,0.669901
4,"81","1",30,"1",1,NA,1,0.502787
4,"81","1",31,"1",1,NA,1,0.694314
4,"81","1",34,"2",1,NA,1,0.591608
4,"81","1",35,"2",1,NA,1,0.795785
4,"81","1",36,"2",1,NA,1,0.672025
4,"81","1",38,"2",1,NA,1,0.676159
4,"81","1",39,"1",1,NA,1,0.621022
4,"81","1",40,"1",1,NA,1,0.559913
4,"81","1",41,"2",1,NA,1,0.82943
4,"81","1",42,"2",1,NA,1,0.664314
4,"81","1",43,"1",1,NA,1,0.617865
4,"81","1",44,"1",1,NA,1,0.540754
4,"81","1",46,"2",1,NA,1,0.660076
4,"81","1",48,"2",1,NA,1,0.473136
4,"81","1",49,"1",1,NA,1,0.545965
4,"81","1",52,"2",1,NA,1,0.741645
4,"81","1",54,"1",1,NA,1,0.545383
4,"81","1",57,"1",1,NA,1,0.533249
4,"81","1",59,"2",1,NA,1,0.66632
4,"81","1",60,"1",1,NA,1,0.483878
4,"81","1",61,"2",1,NA,1,0.74703
4,"81","1",62,"1",1,NA,1,0.513266
4,"81","1",63,"2",1,NA,1,0.600762
4,"81","1",65,"2",1,NA,1,0.750459
4,"81","1",68,"1",1,NA,1,0.625763
4,"81","1",69,"1",1,NA,1,0.619672
4,"81","1",71,"1",1,NA,1,0.534024
4,"81","1",72,"2",1,NA,1,0.948221
4,"81","1",73,"2",1,NA,1,0.570521
4,"81","2",4,"2",1,NA,1,0.468475
4,"81","2",5,"1",1,NA,1,0.580303
4,"81","2",6,"2",1,NA,1,0.633162
4,"81","2",8,"1",1,NA,1,0.550848
4,"81","2",11,"1",1,NA,1,0.735449
4,"81","2",12,"1",1,NA,1,0.500767
4,"81","2",14,"2",1,NA,1,0.673001
4,"81","2",15,"1",1,NA,1,0.489861
4,"81","2",17,"1",1,NA,1,0.622188
4,"81","2",18,"1",1,NA,0,0.55304
4,"81","2",19,"2",1,NA,1,0.58255
4,"81","2",20,"2",1,NA,1,0.963429
4,"81","2",22,"1",1,NA,1,0.588244
4,"81","2",23,"1",1,NA,1,0.760442
4,"81","2",24,"1",1,NA,1,0.701973
4,"81","2",27,"2",1,NA,1,1.537344
4,"81","2",28,"1",1,NA,1,0.582905
4,"81","2",29,"2",1,NA,0,1.259771
4,"81","2",31,"1",1,NA,1,0.869065
4,"81","2",33,"1",1,NA,1,0.666905
4,"81","2",34,"1",1,NA,1,0.700442
4,"81","2",35,"2",1,NA,1,0.700003
4,"81","2",36,"2",1,NA,1,0.627217
4,"81","2",37,"1",1,NA,0,0.806039
4,"81","2",38,"1",1,NA,1,0.545676
4,"81","2",39,"1",1,NA,1,0.495832
4,"81","2",40,"2",1,NA,1,0.680008
4,"81","2",41,"1",1,NA,1,0.600885
4,"81","2",42,"1",1,NA,1,0.580379
4,"81","2",44,"2",1,NA,1,0.89511
4,"81","2",48,"2",1,NA,1,0.793301
4,"81","2",51,"2",1,NA,1,0.687423
4,"81","2",52,"1",1,NA,1,0.686632
4,"81","2",56,"1",1,NA,1,0.65822
4,"81","2",57,"2",1,NA,1,0.73177
4,"81","2",58,"2",1,NA,0,0.474669
4,"81","2",59,"2",1,NA,1,0.843485
4,"81","2",61,"2",1,NA,1,1.143621
4,"81","2",62,"1",1,NA,1,0.726017
4,"81","2",63,"2",1,NA,1,0.596941
4,"81","2",64,"2",1,NA,1,0.889116
4,"81","2",67,"2",1,NA,1,0.87176
4,"81","2",68,"1",1,NA,1,0.527707
4,"81","2",69,"2",1,NA,1,0.862533
4,"81","2",71,"1",1,NA,1,0.569018
4,"81","2",73,"2",1,NA,1,0.606765
4,"81","2",74,"2",1,NA,1,0.802271
4,"81","3",4,"1",1,NA,1,0.650504
4,"81","3",5,"2",1,NA,1,0.708023
4,"81","3",7,"2",1,NA,1,0.623801
4,"81","3",8,"2",1,NA,1,0.585621
4,"81","3",9,"2",1,NA,1,0.597809
4,"81","3",10,"1",1,NA,1,0.490007
4,"81","3",11,"1",1,NA,1,0.59415
4,"81","3",12,"2",1,NA,1,0.678316
4,"81","3",13,"1",1,NA,1,0.615211
4,"81","3",16,"2",1,NA,1,0.665502
4,"81","3",19,"2",1,NA,1,0.63479
4,"81","3",20,"1",1,NA,1,0.804951
4,"81","3",21,"2",1,NA,0,0.520546
4,"81","3",22,"1",1,NA,1,0.599358
4,"81","3",24,"1",1,NA,1,0.767451
4,"81","3",28,"2",1,NA,1,0.772467
4,"81","3",30,"2",1,NA,1,0.655546
4,"81","3",31,"2",1,NA,1,0.784094
4,"81","3",32,"1",1,NA,1,0.572339
4,"81","3",35,"1",1,NA,1,0.627595
4,"81","3",36,"2",1,NA,1,0.774499
4,"81","3",38,"1",1,NA,1,0.436224
4,"81","3",39,"2",1,NA,1,0.613362
4,"81","3",40,"1",1,NA,1,0.560899
4,"81","3",41,"1",1,NA,1,0.582402
4,"81","3",42,"2",1,NA,1,0.675266
4,"81","3",43,"2",1,NA,1,0.636133
4,"81","3",44,"2",1,NA,1,0.622319
4,"81","3",48,"2",1,NA,1,0.604771
4,"81","3",50,"1",1,NA,1,0.489158
4,"81","3",51,"2",1,NA,1,0.601313
4,"81","3",52,"2",1,NA,1,0.572839
4,"81","3",53,"1",1,NA,1,0.48169
4,"81","3",54,"1",1,NA,1,0.690488
4,"81","3",56,"2",1,NA,1,0.783921
4,"81","3",57,"2",1,NA,1,0.668117
4,"81","3",58,"2",1,NA,1,0.629026
4,"81","3",59,"1",1,NA,1,0.663907
4,"81","3",60,"2",1,NA,1,0.51342
4,"81","3",62,"2",1,NA,1,0.541739
4,"81","3",64,"1",1,NA,1,0.673785
4,"81","3",65,"1",1,NA,1,0.490669
4,"81","3",66,"1",1,NA,1,0.522774
4,"81","3",67,"1",1,NA,1,0.521653
4,"81","3",69,"1",1,NA,1,0.643951
4,"81","3",70,"1",1,NA,1,0.486174
4,"81","3",72,"1",1,NA,1,0.584119
4,"81","4",4,"2",1,NA,1,0.627229
4,"81","4",5,"2",1,NA,1,0.614067
4,"81","4",6,"1",1,NA,1,0.880613
4,"81","4",8,"2",1,NA,1,0.543046
4,"81","4",9,"1",1,NA,1,0.605228
